,ID#,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Clusters
3766,3789,4000,0,1,1,1,4
3767,3790,74651,0,2,1,1,4
3768,3791,400,0,1,1,1,4
3769,3792,35766,0,4,1,1,4
3770,3793,2000,0,1,1,1,4
3771,3794,48296,0,3,1,1,4
3772,3795,822321,0,5,1,1,3
3773,3796,140544,0,1,1,1,4
3774,3797,43971,0,1,1,1,4
3775,3798,10635,0,4,1,1,4
3776,3799,13986,0,1,1,1,4
3777,3800,46269,0,3,1,1,4
3778,3801,27712,0,1,1,1,4
3779,3802,35850,0,1,3,1,4
3780,3803,7630,0,1,1,1,4
3781,3804,31541,0,1,1,1,4
3782,3805,8009,0,1,1,1,4
3783,3806,14791,0,3,1,1,4
3784,3807,65141,0,4,1,1,4
3785,3808,68907,0,4,1,1,4
3786,3809,27669,0,1,1,1,4
3787,3810,62589,0,1,1,1,4
3788,3811,374613,0,1,2,1,0
3789,3812,97768,0,4,1,1,4
3790,3813,73159,0,1,1,1,4
3791,3814,48577,0,4,1,1,4
3792,3815,70614,0,4,1,1,4
3793,3816,38827,0,1,1,1,4
3794,3817,29919,0,1,1,1,4
3795,3818,9673,0,1,1,1,4
3796,3819,72309,0,4,1,1,4
3797,3820,55473,0,2,1,1,4
3798,3821,706,0,1,1,1,4
3799,3822,7698,0,1,1,1,4
3800,3823,72019,0,3,1,1,4
3801,3824,89876,0,4,1,1,4
3802,3825,19821,0,1,1,1,4
3803,3826,6850,0,1,1,1,4
3804,3827,32091,0,1,1,1,4
3805,3828,26055,0,1,1,1,4
3806,3829,122488,0,1,1,1,4
3807,3830,126028,0,3,1,1,4
3808,3831,94201,0,3,1,1,4
3809,3832,6240,0,1,1,1,4
3810,3833,13899,0,1,1,1,4
3811,3834,15832,2376,1,1,1,4
3812,3835,891,0,1,1,1,4
3813,3836,21787,0,1,1,1,4
3814,3837,71502,0,2,1,1,4
3815,3838,3420,0,1,1,1,4
3816,3839,7535,0,3,1,1,4
3817,3840,28132,0,1,1,1,4
3818,3841,67329,0,1,1,1,4
3819,3842,20971,1490,4,1,1,4
3820,3843,11500,0,1,1,1,4
3821,3844,15275,0,1,1,1,4
3822,3845,166638,0,5,1,1,4
3823,3846,86500,0,4,1,1,4
3824,3847,5500,0,1,1,1,4
3825,3848,62121,0,1,1,1,4
3826,3849,66315,0,1,1,1,4
3827,3850,4342,0,1,1,1,4
3828,3851,24838,0,1,1,1,4
3829,3852,23165,0,1,1,1,4
3830,3853,25992,0,3,1,1,4
3831,3854,59782,0,1,1,1,4
3832,3855,64131,1452,1,1,1,4
3833,3856,96179,0,3,1,1,4
3834,3857,101431,0,4,1,1,4
3835,3858,12824,0,1,1,1,4
3836,3859,130595,0,1,1,1,4
3837,3860,8150,0,1,2,1,4
3838,3861,22291,0,1,1,1,4
3839,3862,204693,0,1,1,1,0
3840,3863,16079,0,1,1,1,4
3841,3864,10630,0,1,1,1,4
3842,3865,23027,0,1,1,1,4
3843,3866,112345,0,4,1,1,4
3844,3867,7500,0,1,1,1,4
3845,3868,4351,0,1,1,1,4
3846,3869,97510,1678,5,1,1,4
3847,3870,104656,0,1,1,1,4
3848,3871,9575,0,1,1,1,4
3849,3872,55152,0,3,1,1,4
3850,3873,12855,0,1,1,1,4
3851,3874,11947,0,1,2,1,4
3852,3875,24893,0,1,1,1,4
3853,3876,17534,0,1,1,1,4
3854,3877,37165,0,3,1,1,4
3855,3878,190730,0,5,1,1,0
3856,3879,4680,0,1,1,1,4
3857,3880,10845,0,1,1,1,4
3858,3881,22998,0,1,1,1,4
3859,3882,15635,0,1,1,1,4
3860,3883,35650,0,3,1,1,4
3861,3884,3126,0,1,1,1,4
3862,3885,33245,0,3,1,1,4
3863,3886,16152,0,1,1,1,4
3864,3887,15624,0,1,1,1,4
3865,3888,59151,0,3,1,1,4
3866,3889,30500,0,1,1,1,4
3867,3890,88404,0,4,1,1,4
3868,3891,33017,0,2,1,1,4
3869,3892,16883,0,1,1,1,4
3870,3893,23188,0,1,1,1,4
3871,3894,56289,0,3,1,1,4
3872,3895,5346,0,1,1,1,4
3873,3896,24475,0,1,1,1,4
3874,3897,25753,0,1,1,1,4
3875,3898,70659,0,2,1,1,4
3876,3899,1000,0,1,1,1,4
3877,3900,63162,0,3,1,1,4
3878,3901,17472,0,1,1,1,4
3879,3902,6058,0,1,1,1,4
3880,3903,11005,0,1,1,1,4
3881,3904,32424,0,4,1,1,4
3882,3905,31784,0,1,1,1,4
3883,3906,126167,0,5,1,1,4
3884,3907,17079,0,1,1,1,4
3885,3908,35493,0,1,1,1,4
3886,3909,84979,0,4,1,1,4
3887,3910,22029,0,1,1,1,4
3888,3911,771,0,1,1,1,4
3889,3912,50416,0,1,1,1,4
3890,3913,81866,0,1,1,1,4
3891,3914,85696,0,3,1,1,4
3892,3915,134882,0,3,1,1,4
3893,3916,3919,0,1,1,1,4
3894,3917,43310,0,1,1,1,4
3895,3918,18148,0,1,1,1,4
3896,3919,51653,0,2,1,1,4
3897,3920,179832,2954,3,1,1,0
3898,3921,44324,0,1,1,1,4
3899,3922,90666,0,4,1,1,4
3900,3923,10741,0,1,1,1,4
3901,3924,69954,0,1,1,1,4
3902,3925,13004,1000,1,1,1,4
3903,3926,29657,0,1,1,1,4
3904,3927,11974,0,1,1,1,4
3905,3928,18601,0,2,1,1,4
3906,3929,27604,0,1,1,1,4
3907,3930,126490,0,1,1,1,4
3908,3931,57642,0,4,1,1,4
3909,3932,14598,0,1,1,1,4
3910,3933,6822,0,1,1,1,4
3911,3934,55922,2273,1,1,1,4
3912,3935,9620,0,1,1,1,4
3913,3936,12966,0,3,1,1,4
3914,3937,39450,0,1,1,1,4
3915,3938,121156,0,1,1,1,4
3916,3939,28028,0,1,1,1,4
3917,3940,130748,0,4,1,1,4
3918,3941,17481,0,1,1,1,4
3919,3942,5000,0,1,1,1,4
3920,3943,22885,0,1,1,1,4
3921,3944,26065,0,1,1,1,4
3922,3945,10760,0,1,1,1,4
3923,3946,9312,0,1,1,1,4
3924,3947,14775,0,1,1,1,4
3925,3948,8060,0,1,1,1,4
3926,3949,89222,0,1,1,1,4
3927,3950,16148,0,1,1,1,4
3928,3951,4316,0,1,1,1,4
3929,3952,9372,0,1,1,1,4
3930,3953,40424,0,4,1,1,4
3931,3954,49519,0,3,1,1,4
3932,3955,37305,0,2,1,1,4
3933,3956,7273,0,1,1,1,4
3934,3957,76595,0,1,1,1,4
3935,3958,33629,0,1,1,1,4
3936,3959,14440,0,1,1,1,4
3937,3960,62339,0,1,1,1,4
3938,3961,53040,0,1,1,1,4
3939,3962,40346,0,2,1,1,4
3940,3963,23835,0,1,1,1,4
3941,3964,17613,0,1,1,1,4
3942,3965,2131,0,1,1,1,4
3943,3966,20885,0,1,1,1,4
3944,3967,2124,0,1,1,1,4
3945,3968,62645,0,1,1,1,4
3946,3969,139032,0,3,1,1,4
3947,3970,45533,0,2,1,1,4
3948,3971,35509,0,3,1,1,4
3949,3972,170632,0,1,1,1,0
3950,3973,59650,0,1,1,1,4
3951,3974,8273,0,1,1,1,4
3952,3975,5425,0,1,1,1,4
3953,3976,59927,739,1,1,1,4
3954,3977,33972,0,3,1,1,4
3955,3978,71794,0,1,1,1,4
3956,3979,47301,1005,1,1,1,4
3957,3980,60854,0,1,1,1,4
3958,3981,11680,0,1,1,1,4
3959,3982,13942,0,1,2,1,4
3960,3983,24917,0,1,1,1,4
3961,3984,131125,862,1,1,1,4
3962,3985,19640,0,1,1,1,4
3963,3986,31611,0,1,1,1,4
3964,3987,16014,0,1,1,1,4
3965,3988,16063,0,1,1,1,4
3966,3989,91605,0,4,1,1,4
3967,3990,26504,0,2,1,1,4
3968,3991,62907,0,1,1,1,4
3969,3992,12532,0,1,1,1,4
3970,3993,52584,0,1,1,1,4
3971,3994,20954,0,1,1,1,4
3972,3995,35185,0,2,1,1,4
3973,3996,72297,0,3,1,1,4
3974,3997,58387,0,3,1,1,4
3975,3998,9128,0,1,1,1,4
3976,3999,37520,0,1,1,1,4
3977,4000,9399,0,1,1,1,4
3978,4001,10071,0,2,1,1,4
3979,4002,57793,0,3,1,1,4
3980,4003,28867,0,3,1,1,4
3981,4004,1010,0,1,1,1,4
3982,4005,11463,0,1,1,1,4
3983,4006,26173,0,1,1,1,4
3984,4007,404,0,1,1,1,4
3985,4008,59017,0,4,1,1,4
3986,4009,34235,0,1,1,1,4
3987,4010,11933,0,1,1,1,4
3988,4011,5000,0,1,1,1,4
3989,4012,2622,0,1,1,1,4
3990,4013,11310,0,1,1,1,4
3991,4014,39142,0,3,1,1,4
3992,4015,11181,0,1,1,1,4
3993,4016,3974,0,1,1,1,4
3994,4017,18476,0,1,1,1,4
3995,4018,64385,0,1,1,1,4
3996,4019,73597,0,3,1,1,4
3997,4020,54899,0,1,1,1,4
3998,4021,3016,0,1,1,1,4
